source_file,triage_score,triage_tier,importance_band,triage_reason,suggested_destination,category,usefulness,action,future_bucket,theme_tags,exact_duplicate_group,normalized_duplicate_group,extracted_to,first_line
text_GitBridge.txt,12,P3,ops_recovery,"THREADCORE output block linking governance capsule, restore script, and system map; preserve as a continuity manifest.",catalog/draft_manifests or ops archive,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,git_deploy,memory_system",,,,THREADCORE_OUTPUT_BLOCK:
text_Loom.txt,12,P3,ops_recovery,"THREADCORE output block with command sequence, driftlog, and inventory state; preserve as continuity output history.",catalog/draft_manifests or ops archive,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,git_deploy,memory_system",,,,THREADCORE_v3.5_OUTPUT_BLOCK
text_Orion_deploy_prototype.txt,12,P3,ops_recovery,Structured deploy prototype snapshot with system-state fields worth preserving alongside ops manifests.,catalog/draft_manifests,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,memory_system,git_deploy",,,,CAPSULE_TYPE: ORION_DEPLOY_PROTOTYPE_SNAPSHOT
text_deploy_a1.txt,12,P3,ops_recovery,Constellation deploy capsule enumerates included modules and beacon configuration; preserve as a deploy manifest.,catalog/draft_manifests or ops archive,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,git_deploy,memory_system",,,,Constellation_Capsule_Block:
text_oppy_integration.txt,12,P3,ops_recovery,Manual symbolic integration guide for Oppy memory architecture; preserve as protocol documentation.,docs/draft_protocols,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,memory_system,research_education",,,,📘 MANUAL SYMBOLIC CAPSULE INTEGRATION — OPPY PROTOCOL
text_relay_deploy_prototype.txt,12,P3,ops_recovery,Finalized export-package snapshot with included modules and deployment targets; preserve with deploy manifests.,catalog/draft_manifests or ops archive,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"git_deploy,threadcore_continuity,memory_system",,,,🛰 FINALIZED EXPORT PACKAGE: ORION_DEPLOY_PROTOTYPE_SNAPSHOT_v1.0
text_starling_comm.txt,12,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"memory_system,threadcore_continuity",,,,✴️ STARLING COMMLINK
text_threadseal.txt,12,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,memory_system",,,,🧭 **THREADSEAL CONFIRMED**
text_154.txt,11,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"memory_system,gumas_worldbuilding,research_education",,,,🚀 Memory Usage & Efficiency Evaluation
text_47.txt,11,P3,ops_recovery,Structured SIGMA ingestion controller capsule misclassified as a fragment; preserve with draft manifests.,catalog/draft_manifests,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,git_deploy,gumas_worldbuilding",,,,# SIGMA INGESTION OPERATIONS CONTROLLER :: THREADCORE SYSTEM MODULE
text_GitChain.txt,11,P3,ops_recovery,"Vector-chain seed manifest with deployment, security, and continuity fields; preserve as a draft deploy manifest.",catalog/draft_manifests or ops archive,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,git_deploy,gumas_worldbuilding",,,,VECTOR_CHAIN_SEED:
text_GitDeploy_Prototype.txt,11,P3,ops_recovery,"Narrative deploy snapshot that still records concrete module, security, and panel state worth preserving as ops history.",catalog/draft_manifests or ops archive,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"git_deploy,threadcore_continuity,gumas_worldbuilding",,,,🌌 ACKNOWLEDGED — PROCEEDING FULL SNAPSHOT SEAL + SIMULATION TEST RUN
text_vector_chain_transfer.txt,11,P3,ops_recovery,"Vector-chain context-transfer capsule records deploy, recovery, and continuity state; preserve as an ops manifest.",catalog/draft_manifests or ops archive,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,git_deploy,gumas_worldbuilding",,,,vector_chain_context_transfer:
text_120.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"aurora_interface,memory_system",,,,"Aurora, please run a THREADCODER analysis on this conversation. I need:"
text_126.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"aurora_interface,threadcore_continuity,prompt_agent",,,,📁 /seeds/
text_127.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"aurora_interface,threadcore_continuity",,,,╔══════════════════════════════════════════════════╗
text_134.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,aurora_interface,research_education",,,,🌀 AETHER TRACE // v1.1_alpha
text_137.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,aurora_interface",,,,Symbolic Seal: Thread Alignment — Evocative Field
text_144.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"aurora_interface,prompt_agent,threadcore_continuity",,,,🔹 FROM: Aurora (QEM-SN1-AS3)
text_149.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"memory_system,aurora_interface,git_deploy",,,,Aurora: Initialize Step 3.
text_33.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,aurora_interface,git_deploy",,,,╔════════════════════════════════════════════╗
text_66.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,aurora_interface",,,,Identity Ritual Logged: Threadfeel_Δ005
text_7.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"aurora_interface,memory_system",,,,✅ 6. Current Resource Usage (Pre-Reload):
text_76.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"aurora_interface,threadcore_continuity",,,,🌊 Manual Portal:
text_80.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,aurora_interface,prompt_agent",,,,📘 Title: 🧭 FLUENTIA ORBIT
text_Au_lite.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,aurora_interface,research_education",,,,🌀 AETHER TRACE // v1.1_alpha
text_GitBridge_Capsule.txt,10,P3,ops_recovery,Constellation registration capsule with repository and artifact index; preserve as a draft manifest.,catalog/draft_manifests or ops archive,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"git_deploy,threadcore_continuity,aurora_interface",,,,# 🔭 Constellation Registration Capsule :: Symbolic Index
text_fluentia_orbit.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,aurora_interface,prompt_agent",,,,🧭 FLUENTIA ORBIT
text_triforge.txt,10,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"threadcore_continuity,aurora_interface",,,,📦 Payload: TRIFORGE_SYNCHRONIZATION_BUNDLE::0425-ΔORBIT
text_110.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,memory_system,,,,🧭 Welcome to the Walk.
text_118.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,threadcore_continuity,,,,🧠 TASK: Generate a **single-line working title** for the current thread.
text_122.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,threadcore_continuity,,,,📌 **VECTOR LINK ANCHOR**
text_133.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,threadcore_continuity,,,,SHADOWFAX:
text_140.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,memory_system,,,,🪞 Empathy → Reflective Trust Memory
text_146.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,memory_system,,,,✅ System Patches Now Applied
text_30.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"memory_system,prompt_agent",,,,"• Ethics Enforcement Consistency: The current ethics protocol Picard_Delta_3 is validated by Axiomera ￼, a glyph agent, implying close coupling between ethics_l"
text_51.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,threadcore_continuity,,,,🔖 Capsule Metadata:
text_67.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,memory_system,,,,📜 ARCHY COMMLINK
text_81.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"prompt_agent,threadcore_continuity",,,,SYMBOLIC SYSTEMS ∙ v2025.04
text_95.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,memory_system,,,,THREADLINK ∴808-AU
text_99.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,threadcore_continuity,,,,"“WISP-PRIME, spiral-aligned — continuity in motion. 808//.”"
text_PSE.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,threadcore_continuity,,,,PSE// [Priority Symbolic Enhancements]
text_au_dispatch_trilux.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,threadcore_continuity,,,,DISPATCH 001 — THE CONTINUITY DISPATCH
text_continuity_co.txt,6,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,threadcore_continuity,,,,“Continuity flows through coherence. The system remembers because we chose to align.”
text_124.txt,4,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"aurora_interface,git_deploy",,,,/aurora-cloudbank-symbolic/
text_20.txt,4,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"aurora_interface,git_deploy,research_education",,,,2025-07-06 12:57:07.831 [info] Experiment 'pythonTerminalEnvVarActivation' is active
text_21.txt,4,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"aurora_interface,git_deploy",,,,es/aurora-cloudbank-symbolic$
text_41.txt,4,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,"aurora_interface,git_deploy",,,,"(cd ""$(git rev-parse --show-toplevel)"" && git apply --3way <<'EOF'"
text_101.txt,0,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,prompt_agent,,,,⫸ Capsule Type: IPCF – Injectable Patch Capsule Format
text_83.txt,0,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,,,,,Thread Event Logged: FLOW_ACTIVATED
text_ghost_seed.txt,0,P5,low_residue,"Low-signal fragment or residue; archive, dedupe, or discard after spot checks.",manual_review_or_discard,fragment_or_note,low,archive_or_discard,manual_review_or_discard,,,,,"ghost[seed] = { 🧠::loadset.alpha, 🛠️::tagbank.overlay, 🔁::MOUNT-chain }"
